SampleID Sphingobacteriales Thermotogales Chromatiales Herpetosiphonales Entomoplasmatales Fusobacteriales Methylophilales Bifidobacteriales Puniceicoccales Desulfovibrionales Rhizobiales Fibrobacterales Acidobacteriales Chroococcales Flavobacteriales Methylococcales Solibacterales Oceanospirillales Gallionellales Clostridiales Methanosarcinales Desulfurellales Alteromonadales Halanaerobiales Pasteurellales Methanocellales Thiotrichales Xanthomonadales Thermoanaerobacterales Acidimicrobiales Mariprofundales Actinomycetales Bdellovibrionales Rubrobacterales Gloeobacterales Dictyoglomales Archaeoglobales Methanococcales Desulfobacterales Cytophagales Myxococcales Desulfurococcales Methanomicrobiales Sphaerobacterales Burkholderiales Prochlorales Campylobacterales Halobacteriales Sulfolobales Coriobacteriales Pseudomonadales Chlorobiales Spirochaetales unclassified Nitrospirales Thermoplasmatales Selenomonadales Aquificales Methylacidiphilales Neisseriales Thermococcales Methanobacteriales Solirubrobacterales Rhodobacterales Methanopyrales Thermomicrobiales Lactobacillales Anaerolineales Lentisphaerales Caulobacterales Bacteroidetes_Order_II__Incertae_sedis Vibrionales Parvularculales Nitrosopumilales Nautiliales Deinococcales Thermodesulfobacteriales Bacteroidales Deferribacterales Planctomycetales Salinisphaerales Bacillales Erysipelotrichales Natranaerobiales Rhodocyclales Rickettsiales Verrucomicrobiales Chrysiogenales Acidilobales Acidithiobacillales Legionellales Gemmatimonadales Ktedonobacterales Cardiobacteriales Elusimicrobiales Thermoproteales Sphingomonadales Hydrogenophilales Desulfuromonadales Synergistales Mycoplasmatales Enterobacteriales Rhodospirillales Acholeplasmatales Haloplasmatales Oscillatoriales Thermales Nostocales Syntrophobacterales Nitrosomonadales Aeromonadales Chlamydiales Desulfarculales Chloroflexales
x10MCx2873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6519908371.966 0 0 0 0 759137.701326714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14206719.8391142 0 0 0 4708605816.600471 0 0 1305174605.06671 0 0 0 0 0 0 0 0 0 2819654.31921351 0 0 0 0 0 0 0 0 0 0 26042218844.0129 0 0 0 0 17026374.1583277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53248087.3359166 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx3009 0 0 0 0 0 0 0 593969437.216689 0 207027141.801471 0 0 0 0 0 0 0 0 0 3904017851.07971 0 0 0 0 1735167.24401443 0 0 0 0 0 0 2711198.81877254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 285109667.782121 0 0 0 7431395962.255541 0 0 86975258.10622321 0 0 0 0 0 0 0 0 0 93265239.3657755 0 0 0 0 0 0 0 0 0 0 11554044886.0811 0 0 0 0 72877024.24860601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2901 0 0 0 0 0 0 0 312438590.389815 0 221884538.680167 0 0 0 0 0 0 0 0 0 3325665329.01564 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63767404.078171104 0 0 0 0 150634224.939761 0 0 0 64370591665.7269 0 0 0 0 0 0 0 60405517.128471605 0 0 0 0 6398430.00104098 0 0 0 0 0 0 0 0 0 0 7729520337.18974 0 0 0 0 26027511.8686413 0 0 0 542348278.562812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 907709476.418864 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2734 0 0 0 0 0 0 0 2587136085.10401 0 1179480720.22096 0 0 0 0 714564036.919446 0 0 0 0 13867682752.6237 0 0 0 0 0 0 0 0 0 0 0 2711200.62573777 0 0 0 0 0 0 0 0 0 0 0 0 92831509.4252612 0 2385856.55064924 0 0 320030121.862086 0 0 0 82794536260.7549 0 0 649386773.8767099 0 0 0 0 16809443.879574202 0 0 0 0 329139755.964565 0 0 0 0 0 0 0 0 0 0 24176209771.8038 0 0 0 0 231319637.387946 0 0 0 154429987.642023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31883719.3586761 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2709 0 0 0 0 0 14423582.841213098 0 503632471.538299 0 1185770336.73552 0 0 0 0 3432704268.2174397 0 0 0 0 14052907606.9931 0 0 0 0 0 0 0 0 0 0 0 3904127.6863434 0 0 0 0 0 0 0 0 0 0 0 0 28630269.6998516 0 0 0 0 1301592791.43038 24400798.0396463 0 0 58578290941.8354 0 0 13751205295.2318 0 0 0 0 0 0 0 0 0 952824051.4503652 0 0 0 0 0 0 0 0 0 0 88060744957.2227 0 0 0 0 101724215.827503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2834830492.25046 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx3248 0 0 0 0 0 0 0 99121446.9730046 0 360697956.928023 0 0 0 0 845135050.613375 0 0 0 0 18813554289.7996 0 0 0 0 3795679.04163584 0 0 0 0 0 0 19412187.098651897 0 0 0 0 0 0 0 0 0 0 0 0 60188624.803082705 0 0 0 0 412427639.866889 86866826.06715171 0 0 101193996177.71 0 0 0 0 0 0 0 37306102.5806494 0 0 0 0 138271165.088163 0 0 0 0 0 0 0 0 0 0 37914387259.0647 0 0 0 0 46741076.19843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 494414307.16622305 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1432 0 0 0 0 0 0 0 234681473.985304 0 879947079.443974 0 0 0 0 0 0 0 0 0 20142806346.3995 0 0 0 0 23750112.200915694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39800416.3366944 0 0 0 0 91530112.7743054 0 0 0 78229941493.7917 0 0 4416544837.36207 0 0 0 0 18327712.1550446 0 0 0 0 159743905.351365 0 0 0 0 0 0 0 0 0 0 23890443914.1029 0 0 0 0 81336000.68806759 0 0 0 1112134249.40818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx1579 0 0 0 0 0 0 0 40559672.5574428 0 0 0 0 0 0 0 0 0 0 0 5631287586.14378 0 0 0 0 867586.57876883 0 0 0 0 0 0 1518276.51284545 0 0 0 0 0 0 0 0 0 0 0 0 477823308.25693303 0 0 0 0 24400872.5278733 0 0 0 2238590269.86827 0 0 11603970.4910331 0 0 0 0 0 0 0 0 0 7374485.91953505 0 0 0 0 0 0 0 0 0 0 9595073767.89387 0 0 0 0 10519487.2675721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23207940.9820662 0 0 0 0 0 0 0 0 0 0 0 0
x14MCx2945 0 0 0 0 0 0 0 335212613.611212 0 94349716.5453752 0 0 0 0 342044834.464498 0 0 0 0 11731465444.842 0 0 0 0 14532025.3069888 0 0 0 0 0 0 2385854.90114742 0 0 0 0 0 0 0 0 0 0 0 0 221233818.10639703 0 0 0 0 171890000.83266598 0 0 0 32579390914.9183 0 0 0 0 0 0 0 0 0 0 0 0 4337918.00208621 0 0 0 0 0 0 0 0 0 0 75158008168.4954 0 0 0 0 12579962.20605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37414542.76799361 0 0 0 0 0 0 0 0 0 0 0 0
x12MCx2339 0 0 0 0 0 0 0 22123415.589895003 0 200954358.274879 0 0 0 0 251274283.930327 0 0 0 0 14010303610.9948 0 0 0 0 7049127.51638811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 194122126.989765 0 0 0 0 49452340.7303535 0 0 0 36287064836.4002 0 0 741785110.955302 0 0 0 0 0 0 0 0 0 34703397.0037568 0 0 0 0 0 0 0 0 0 0 11479341488.2646 0 0 0 0 99772266.3858009 0 0 0 32425986.575385302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67888520.38859929 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2396 0 0 0 0 0 19954424.0783256 0 266673526.13371 0 574774171.821336 0 0 0 0 0 0 0 0 0 12658153982.86 0 0 0 0 0 0 0 0 0 0 0 4337918.27789687 0 0 0 0 0 0 0 0 0 0 0 0 163105727.248922 0 0 0 0 33185074.8259111 0 0 0 56022479391.727005 0 0 3476082364.0357103 0 0 0 0 0 0 0 0 0 22774070.958958603 0 0 0 0 0 0 0 0 0 0 35673196302.1558 0 0 0 0 203665263.147258 0 0 0 5946201479.42714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153453859.080602 0 0 0 0 0 0 0 0 122871535.221429 0 0 0
x20MCx2093 0 0 0 0 0 0 0 1900768533.9034104 0 322632874.3289 0 0 0 0 0 0 0 0 0 17737758966.4655 0 0 0 0 27871142.4210176 0 0 0 0 0 0 84481011.4629289 0 0 0 0 0 0 0 0 0 0 0 0 4446369.02436468 0 13881347.1980166 0 0 315692200.729892 5639297.29919423 0 0 83937578409.7315 0 0 708165603.148813 0 0 0 0 0 0 0 0 0 302027749.58184505 0 0 0 0 0 0 0 0 0 0 27670513574.7963 0 0 0 0 235440662.241359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51729707.9176086 0 354841937.749298 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2675 0 0 0 0 0 0 0 82854354.1915193 0 174926797.527383 0 0 0 0 11061706.973213302 0 0 0 0 4276542674.33033 0 0 0 0 1192929.18338575 0 0 0 0 0 0 1084481.07580523 0 0 0 0 0 0 0 0 0 0 0 0 52163539.7462314 0 0 0 0 125474460.470665 0 0 0 25139572714.4561 0 0 1519032642.8803802 0 0 0 0 14098253.985468 0 0 0 0 16267216.1370784 0 0 0 0 0 0 0 0 0 0 8563387918.88082 0 0 0 0 12905324.8020822 0 0 0 9434985.35950548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1348 0 0 0 0 0 0 0 348985847.452123 0 238368829.30384305 0 0 0 0 0 0 0 0 0 9853265115.58657 0 0 0 0 9760325.13073061 0 0 0 0 0 0 3036545.5962273 0 0 0 0 0 0 0 0 0 0 0 0 8242052.33261696 0 0 0 0 129703876.181709 0 0 0 50058647082.4341 0 0 91638608.1718596 0 0 0 0 0 0 0 0 0 127751811.15556298 0 0 0 0 0 0 0 0 0 0 42143348745.5826 0 0 0 0 49669210.109718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30365455.962273 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1695 0 0 0 0 0 0 0 248888342.118569 0 1843617.34902644 0 0 0 0 0 0 0 0 0 3667714043.76906 0 0 0 0 1735169.26967194 0 0 0 0 0 0 1409825.03160845 0 0 0 0 0 0 0 0 0 0 0 0 17243244.617364902 0 0 0 0 66261776.48559721 1626721.19031744 0 0 32234564866.9337 0 0 711202504.4067861 0 0 0 0 11603944.4909311 0 0 0 0 149983693.747268 0 0 0 0 0 0 0 0 0 0 4995226983.14745 0 0 0 2060513.50773543 14965834.950920498 0 0 0 604164250.0838981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 372952944.900112 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1468496195.10684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9109643.33424225 0 0 0 5019413477.1674795 0 0 0 0 0 0 0 0 0 0 0 0 38824432.305461 0 0 0 0 0 0 0 0 0 0 29196189989.9765 0 0 0 0 167118575.929373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 134367239.180073 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3156 0 0 0 0 0 0 0 231102671.744356 0 533672570.46174407 0 0 0 0 0 0 0 0 0 2760109853.85528 0 0 0 0 0 0 0 0 0 0 0 3036543.78641106 0 0 0 0 0 0 0 0 0 0 0 0 1735167.87794918 0 0 0 0 7049119.50416853 0 0 0 6387803646.68515 0 0 0 0 0 0 0 0 0 0 0 0 55633820.08674549 0 0 0 0 0 0 0 0 0 0 49500435430.1646 0 0 0 0 81335994.2788677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 560784568.5547 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2988 0 0 0 0 0 0 0 121244824.221034 0 560675976.048968 0 0 0 0 0 0 0 0 0 25472366330.8235 0 0 0 0 13555995.552441198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4392901694.74189 0 1735167.43071247 0 0 74286855.6273778 0 0 0 59757864938.1646 0 0 92939905.5075369 0 0 0 0 0 0 0 0 0 13013755.7303436 0 0 0 0 0 0 0 0 0 0 56221051474.5504 0 0 0 0 110942267.601179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2350 0 0 0 0 0 0 0 7857706300.27585 0 116581570.508951 0 0 0 0 0 0 0 0 0 15990111315.0626 0 0 0 0 37089206.617731296 0 0 0 0 0 0 2711199.31416165 0 0 0 0 0 0 0 0 0 0 0 0 10627901.3115137 0 0 0 0 512742014.29425097 8675837.80531727 0 0 151136348007.80402 0 0 11674858038.6703 0 0 0 0 0 0 0 0 0 72551693.6469657 0 0 0 0 0 0 0 0 0 0 18443746694.3789 0 0 0 0 197917549.9338 0 0 0 1489532903.20041 0 0 0 0 0 0 0 0 0 0 0 0 60405520.7195215 0 152369401.45588502 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2284 0 0 0 0 0 0 0 190217819.405667 0 263203333.921069 0 0 0 0 0 0 0 0 0 26537120975.3406 0 0 0 0 37197669.3592611 0 0 0 0 0 0 6073088.874981401 0 0 0 0 0 0 0 0 0 0 0 0 928531909.778406 0 0 0 0 351588466.655173 0 0 0 36988690033.1523 0 0 3688750803.45745 0 0 0 0 0 0 0 0 0 135885363.57770902 0 0 0 0 0 0 0 0 0 0 32825479161.337 0 0 0 1952064.28124402 3470336.49998937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64960361.359176 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2261 0 0 0 0 0 0 0 0 0 464374104.502686 0 0 0 0 0 0 0 0 0 16159719976.1422 0 0 0 0 12471513.782767098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 341936373.539694 0 0 0 80752943295.4713 0 0 81661303.2906405 0 0 0 0 43270730.4289052 0 0 0 0 507536386.985654 0 0 0 0 0 0 0 0 0 0 46482307899.8866 0 0 0 0 79926136.1556469 0 0 0 2270466196.13924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12688409.6746414 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1681 0 0 0 0 0 0 0 570002574.786307 0 259082220.54118899 0 0 0 0 0 0 0 0 0 21297339353.9306 0 0 0 0 35028697.042613596 0 0 0 0 0 0 23533211.325842604 0 0 0 0 0 0 0 0 0 0 0 0 275674761.245584 0 0 0 0 418500748.877542 0 0 0 87717171345.649 0 0 2064524165.945 0 0 0 0 52814165.510070704 0 0 0 0 131438949.893646 0 0 0 0 0 0 0 0 0 0 42690763616.7769 0 0 0 0 86541486.811163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6723774.66452645 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1318 0 0 0 0 0 0 0 356685505.705058 0 53898661.0931633 0 0 0 0 0 0 0 0 0 7903365642.8299 0 0 0 0 0 0 0 0 0 0 0 7916704.74809038 0 0 0 0 0 0 0 0 0 0 0 0 1106928840.59943 0 3687232.34842566 0 0 72877062.8865306 0 0 0 77094172213.0271 0 0 0 0 0 0 0 60730885.7387755 0 0 0 0 194555730.384577 0 0 0 0 0 0 0 0 0 0 13138801785.5533 0 0 0 0 9543424.90180758 0 0 0 3431620388.27156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136644492.912245 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1483 0 0 0 0 0 0 0 19086846993.9813 0 1296061979.6879 0 0 0 0 0 0 0 0 0 24021989869.8626 0 0 0 0 16484095.131165698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3687990941.6154704 0 0 0 0 1002493259.16115 0 0 0 107938071814.861 0 0 9357868978.77075 0 0 0 0 0 0 0 0 0 2524018618.9654603 0 0 0 0 0 0 0 0 0 0 47458469018.5859 0 0 0 0 11820831.376954302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x14MCx1739 0 0 0 0 0 0 0 618804139.915172 0 0 0 0 0 0 0 0 0 0 0 20008434315.8201 0 0 0 0 0 0 0 0 0 0 0 13447548.781893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20171323.1728395 0 0 0 117092253610.878 0 0 2844373463.31846 0 0 0 0 540287806.704764 0 0 0 0 57477426.24518771 0 0 0 0 0 0 0 0 0 0 34714630284.5086 0 0 0 0 1517620948.82105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 209629933.833864 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1350 0 0 0 0 0 1735167.94604937 0 185337626.237399 0 51404350.4017127 0 0 0 0 296930614.767699 0 0 0 0 11916699661.4806 0 0 0 0 2494303.92244597 0 0 0 0 0 0 976031.969652772 0 0 0 0 0 0 0 0 0 0 0 0 454939345.85482 0 0 0 0 158225627.080377 0 0 0 23967874838.78 0 0 1225137017.90749 0 0 0 0 7591359.76396601 0 0 0 0 71792573.76779279 0 0 0 0 0 0 0 0 0 0 20435289796.6167 0 0 0 0 74178429.69361071 0 0 0 23967007.254807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14315135.5549073 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1478 0 0 0 0 0 0 0 199327335.23614 0 0 0 0 0 0 0 0 0 0 0 29937273964.4216 0 0 0 0 54007079.9497267 0 0 0 0 0 0 3361886.50289463 0 0 0 0 0 0 0 0 0 0 0 0 1402015119.6587698 0 4446366.01995742 0 0 239019285.560638 4554813.9716637 0 0 101404474138.859 0 0 4362861097.1435795 0 0 0 0 0 0 0 0 0 356576865.210244 0 0 0 0 0 0 0 0 0 0 61622512014.445 0 0 0 0 140331649.507924 0 0 0 5475753977.553411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121353257.959326 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1122 0 0 0 0 0 0 0 0 0 694717589.6701031 0 0 0 0 0 0 0 0 0 40535133793.1537 0 0 0 0 76238911.2610182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131222023.649832 0 0 0 65275040065.1911 0 0 6837318119.87683 0 0 0 0 0 0 0 0 0 263203182.97367203 0 0 0 0 0 0 0 0 0 0 84025908109.0781 0 0 0 0 408306544.662494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 739398146.483104 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2929 0 0 0 0 0 0 0 306365748.6602 0 0 0 0 0 0 0 0 0 0 0 13788085410.4984 0 0 0 0 13664454.630508 0 0 0 0 0 0 4988610.42066167 0 0 0 0 0 0 0 0 0 0 0 0 254310683.40112203 0 0 0 0 77540357.625502 0 0 0 22205497910.9439 0 0 64526591.310732394 0 0 0 0 0 0 0 0 0 122437851.411457 0 0 0 0 0 0 0 0 0 0 38751308851.5946 0 0 0 0 55091610.7325245 0 0 0 238151923.560283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4554818.21016935 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2368 0 0 0 0 0 0 0 632251577.4953951 0 738422125.414433 0 0 0 0 0 0 0 0 0 19081200781.6741 0 0 0 0 0 0 0 0 0 0 0 4663262.06385969 0 0 0 0 0 0 0 0 0 0 0 0 552216986.724966 0 0 0 0 314282173.513148 0 0 0 102845858963.416 0 0 5419252757.97982 0 0 0 0 0 0 0 0 0 69948930.9578953 0 0 0 0 0 0 0 0 0 0 44428958193.5357 0 0 0 0 1343127922.34656 0 0 0 6181533.43348842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124172908.44463602 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx1819 0 0 0 0 0 0 0 303545862.798902 0 661098813.727084 0 0 0 0 787332248.631665 0 0 0 0 14281729819.1186 0 0 0 0 3361887.01206358 0 0 0 0 0 0 11712380.558157 0 0 0 0 0 0 0 0 0 0 0 0 239995353.474087 0 0 0 0 157249553.790071 0 0 0 42125528740.838 0 0 4896642657.05467 0 0 0 0 0 0 0 0 0 480641394.75696105 0 0 0 0 0 0 0 0 0 0 116786532400.682 0 0 0 0 67237740.2412716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43162291.31617121 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx2130 0 0 0 0 0 0 0 4880159.49561054 0 420561300.532838 0 0 0 0 0 0 0 0 0 10471412453.7259 0 0 0 0 1626719.83187018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 787549294.602751 0 0 0 12936543686.942 0 0 2895778196.70651 0 0 0 0 0 0 0 0 0 64526553.3308505 0 0 0 0 0 0 0 0 0 0 37013407022.475 0 0 0 0 116906931.91707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5422399.43956727 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx2684 0 0 0 0 0 0 0 9434984.22257303 0 323717562.11931604 0 0 0 0 227415654.192364 0 0 0 0 5096951993.98517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 184470208.76548 1518273.32317267 0 0 48708919409.7421 0 0 67346266.6921592 0 0 0 0 47283369.2073775 0 0 0 0 16592558.460387 0 0 0 0 0 0 0 0 0 0 6889382100.08502 0 0 0 0 65611097.17996179 0 0 0 430322039.02494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx3318 0 0 0 0 0 4229471.5065669 0 123305361.614527 0 255395010.204232 0 0 0 0 0 0 0 0 0 8488332417.7050705 0 0 0 0 10411006.7853954 0 0 0 0 0 0 5205503.39269772 0 0 0 0 0 0 0 0 0 0 0 0 80143062.65007529 0 0 0 0 207352551.809126 12688414.5197007 0 0 38284959181.4689 0 0 2526838105.20535 0 0 0 0 14206686.3425709 0 0 0 0 143368239.27388299 0 0 0 0 0 0 0 0 0 0 63487186961.2402 0 0 0 0 60839320.9021546 0 0 0 3757288969.65428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2093805291.72531 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx2602 0 0 0 0 0 0 0 397245065.675073 0 871596667.439412 0 0 0 0 0 0 0 0 0 17084574368.3467 0 0 0 0 38065251.9934346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1494413596.7792802 0 0 0 0 89686505.4090324 0 0 0 66362591602.1151 0 0 1491593948.48347 0 0 0 0 0 0 0 0 0 708816202.362075 0 0 0 0 0 0 0 0 0 0 40385605644.8634 0 0 0 0 55959173.8706901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25376834.6622897 0 0 0 0 0 0 0 0 0 0 0 0
x11MCx1817 0 0 0 0 0 0 0 135776918.50166202 0 565014173.637108 0 0 0 0 1187831140.8536 0 0 0 0 24346688482.8607 0 0 0 0 12905314.1387363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 196507808.566303 0 0 0 0 176444925.241377 0 0 0 54602275672.9751 0 0 48150919.9798227 0 0 0 0 26678212.4212531 0 0 0 0 122546260.309008 0 0 0 0 0 0 0 0 0 0 26681140517.7384 0 0 0 0 47391783.8540147 0 0 0 2362540071.53252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14423586.3903523 0 0 0 0 0 0 0 0 0 0 0 0
x10MCx1206 0 0 0 0 0 0 0 94566623.4245294 0 291941915.434442 0 0 0 0 0 0 0 0 0 38808754119.5051 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136969776.817868 0 0 0 0 181108097.613491 0 0 0 66584337863.6186 0 0 5561536868.21117 0 0 0 0 0 0 0 0 0 231861744.13032597 0 0 0 0 0 0 0 0 0 0 25677332562.9005 0 0 0 0 109315546.343951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx2335 0 0 0 0 0 0 0 0 0 813576934.608687 0 0 0 0 0 0 0 0 0 16405688874.5399 0 0 0 0 0 0 0 0 0 0 0 1301376.06175743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10844800.5146453 0 0 0 34175653653.8222 0 0 0 0 0 0 0 102158020.847958 0 0 0 0 58236578.76364499 0 0 0 0 0 0 0 0 0 0 31470201269.4336 0 0 0 0 339984496.134129 0 0 0 169070440.02332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 237067339.25014505 0 0 0 0 0 0 0 0 0 0 0 0
x30MCx1786 0 0 0 0 0 0 0 0 0 195423227.99555305 0 0 0 0 0 0 0 0 0 23177064702.7179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20496664.8674581 0 0 0 97216223706.1651 0 0 14206683.0562805 0 0 0 0 0 0 0 0 0 84806306.48863609 0 0 0 0 0 0 0 0 0 0 78145215750.599 0 0 0 0 93265247.54504742 0 0 0 2464805286.28353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65285673.2815332 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx3005 0 0 0 0 0 0 0 3324146803.42315 0 20171320.156489104 0 0 0 0 0 0 0 0 0 66378500685.0721 0 0 0 0 42403151.5117594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83613375.48738241 0 0 0 70863582877.0716 0 0 5629858834.85925 0 0 0 0 64743430.824860305 0 0 0 0 223836584.962331 0 0 0 0 0 0 0 0 0 0 71396279245.9355 0 0 0 0 111050708.818521 0 0 0 7402440705.60019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30148532.2769031 0 0 0 0 0 0 0 0 0 0 0 0
x20MCx3335 0 0 0 0 0 0 0 0 0 95651094.1927244 0 0 0 0 0 0 0 0 0 27859845230.9911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 969524696.2391788 0 0 0 0 0 0 0 0 97571273641.4505 0 0 33727313.2584323 0 0 0 0 116039309.281423 0 0 0 0 164623992.04598102 0 0 0 0 0 0 0 0 0 0 53372117632.0616 0 0 0 0 262877837.10109305 0 0 0 5098572043.51105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4880157.86697573 0 0 0 0 0 0 0 0 0 0 0 0
x13MCx1789 0 0 0 0 0 441600143.91140497 0 1079599565.97201 0 507319615.230244 0 0 0 0 0 0 0 0 0 21499159855.0031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162129718.84763 0 0 0 0 695693743.41642 0 0 0 74314949169.1025 0 0 12908236819.5832 0 0 0 0 0 0 0 0 0 23424762.0542395 0 0 0 0 0 0 0 0 0 0 66720663000.7125 0 0 0 0 387159261.729793 0 0 0 3931347450.1307297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 432165170.306225 0 0 0 0 0 0 0 0 0 0 0 0
