SampleID Synergistetes Bacteroidetes Tenericutes unclassified Chlorobi Deferribacteres Planctomycetes Aquificae Verrucomicrobia Thermotogae Thermodesulfobacteria Proteobacteria Chlamydiae Cyanobacteria Elusimicrobia Euryarchaeota Nanoarchaeota Actinobacteria Fusobacteria Dictyoglomi Lentisphaerae Chloroflexi Acidobacteria Fibrobacteres Deinococcus_Thermus Chrysiogenetes Nitrospirae Firmicutes Korarchaeota Gemmatimonadetes Crenarchaeota Thaumarchaeota Spirochaetes
x30MCx1569 0 23534632488.7618 0 41751407343.5619 0 0 0 0 2524344810.86805 0 0 162129805.91346598 0 0 0 5205505.47414471 0 315041529.216466 0 0 37848362.7182605 0 0 0 0 0 0 8169390153.485859 0 0 0 0 0
x20MCx1387 0 55760839732.4188 0 22969621269.6661 0 0 0 0 1735168.71958687 0 0 2654591244.87796 0 0 0 0 0 915409947.627049 0 0 0 0 0 0 0 0 0 18079482025.6904 0 0 0 0 0
x14MCx1798 0 16937735445.3506 0 24421081882.9973 0 0 0 0 650688.056139935 0 0 6289984.54268604 0 0 0 0 0 1023206968.28005 0 0 0 0 0 0 0 0 0 7067556769.773259 0 0 0 0 0
x10MCx2315 0 66651593813.36099 0 19861273753.5658 0 0 0 0 0 0 0 2570759656.92159 0 0 0 0 0 412644610.613231 6073087.5675009005 0 0 0 0 0 0 0 0 12497655077.9709 0 0 0 0 0
x30MCx3257 10194110.1608944 14756191353.8555 0 73542805004.2419 0 0 0 0 679101253.484261 0 0 1229800098.13343 0 0 0 255828785.846274 0 1343345133.6489198 0 0 0 0 0 0 0 0 0 10960512038.6288 0 0 0 0 0
x30MCx1774 0 45552382120.9645 0 85803718409.3876 0 0 0 0 508837933.886057 0 0 2220363993.68779 0 0 0 166467653.13621002 0 335971849.782396 0 0 21906492.4648302 0 0 0 0 0 0 26375200031.6906 0 0 0 0 0
x12MCx1855 0 16577030109.066002 0 69213332887.063 0 0 0 0 0 0 0 571737655.030493 0 0 0 0 0 1813575266.5164895 4012574.58955391 0 25919062.8892807 0 0 0 0 0 0 25866248731.8452 0 0 0 0 0
x30MCx1782 0 76175369938.9379 0 120384834169.189 0 0 0 0 2276539712.7024603 0 0 1154103259.45977 0 0 0 0 0 550807221.837642 0 0 0 0 0 0 0 0 0 46175517414.8731 0 0 0 0 0
x30MCx2072 0 37195594353.4272 0 177222424637.34198 0 0 0 0 74937549.5966779 0 0 4601013718.07331 0 0 0 0 0 8532035856.68457 0 0 0 0 0 0 0 0 0 29949751460.8766 0 0 0 0 0
x20MCx2016 0 21378019685.5487 0 120290903566.175 0 0 0 0 1358093718.88238 0 0 584209124.3008361 0 0 0 140223203.586594 0 2418064014.20749 0 0 82528892.4434633 0 0 0 0 0 0 43141897188.8555 0 0 0 0 0
x14MCx2269 0 12228491726.8068 0 58284961418.6487 0 0 0 0 19954438.0291813 0 0 1581714557.91092 0 0 0 24292359.339872897 0 193145946.35854295 0 0 43379213.106915794 0 0 0 0 0 0 11182618898.7991 0 0 0 0 0
x13MCx2699 0 13542559733.0462 0 36503616436.6519 0 0 0 0 129270085.539183 0 0 490076775.63051 0 0 0 0 0 658062817.9964451 0 0 63984354.419562094 0 0 0 0 0 0 9199431892.716291 0 0 0 0 0
x20MCx2791 0 44554449206.3262 0 35038462928.295 0 0 0 0 0 0 0 628781479.025208 0 0 0 0 0 1816720823.84103 4012575.84062309 0 0 0 0 0 0 0 0 8643847496.67198 0 0 0 0 0
x10MCx2925 0 20912895310.9299 0 7432917431.812329 0 0 0 0 0 0 0 1127967641.9014 0 0 0 0 0 354733406.082057 0 0 0 0 0 0 0 0 0 4943059813.27428 0 0 0 0 0
x10MCx3012 0 70457999968.4333 0 90132957299.5354 0 0 0 0 1693740504.77146 0 0 2273503389.80849 0 0 0 0 0 1469470088.33739 0 0 194881014.66732705 0 0 0 0 0 0 20078817597.4467 0 0 0 0 0
x20MCx1780 0 12997065848.8419 0 18388235662.4162 0 0 0 0 0 0 0 703068754.051381 0 0 0 0 0 252900869.111186 0 0 0 0 0 0 0 0 0 6818020900.5794 0 0 0 0 0
x10MCx2169 44680580.201149896 25619541032.9108 0 31274020284.5806 0 0 0 0 843617071.322197 0 0 6876905222.60999 0 0 0 0 0 611863673.531281 0 0 0 0 0 0 0 0 0 22438869341.844 0 0 0 0 0
x11MCx3134 0 18252577407.8856 0 13636374814.1488 0 0 0 0 0 0 0 806637102.1992741 0 0 0 0 0 610996697.202301 0 0 0 0 0 0 0 0 0 7366989108.56398 0 0 0 0 0
x13MCx2625 0 66804805039.7647 0 76698403108.2519 0 0 0 0 4381405644.75061 0 0 1966920476.6922 0 0 0 23316309.339407 0 214293150.021712 0 0 24617684.7443971 0 0 0 0 0 0 26870365570.4351 0 0 0 0 0
x12MCx1347 0 64368012176.3184 0 83356281874.23799 0 0 0 0 0 0 0 295087022.451406 0 0 0 0 0 709466850.744982 0 0 242598187.88085097 0 0 0 0 0 0 26266649126.3663 0 0 0 0 0
x20MCx2214 0 35371060843.0653 0 51322237286.1988 0 0 0 0 347033467.61777 0 0 80685281.22113141 0 0 0 17460121.339519 0 502439392.33535194 0 0 54657771.149798706 0 0 0 0 0 0 16795443801.0724 0 0 0 0 0
x30MCx2532 0 33692880818.0293 0 1655026857.5712302 0 0 0 0 0 0 0 155839957.691492 0 0 0 0 0 74503862.86294721 2819651.28738956 0 0 0 0 0 0 0 0 19027223783.5576 0 0 0 0 0
x10MCx3028 0 36868200876.6998 0 74146009870.5164 0 0 0 0 37089217.9120941 0 0 3122434976.97372 0 0 0 70599651.63968779 0 998480787.475585 0 0 9326528.48081898 0 0 0 0 0 0 50981624324.3019 0 0 0 0 0
x13MCx2582 0 33463145153.6667 0 99201170849.9349 0 0 0 0 6467729591.97939 0 0 3269056168.28965 0 0 0 42077819.5759151 0 763582287.716542 0 0 83071159.26585309 0 0 0 0 0 0 9686357445.5711 0 0 0 0 0
x13MCx2252 0 31998763953.7674 0 166480959926.928 0 0 0 0 0 0 0 2036978059.93884 0 0 0 425875144.61906 0 152803177.684812 0 0 119943445.365083 0 0 0 0 0 0 25486246972.6969 0 0 0 0 0
x20MCx2642 0 21149100517.607 0 88062617923.1978 0 0 0 0 0 0 0 1172323176.5359302 0 0 0 167335306.327007 0 3692763782.07448 0 0 0 0 0 0 0 0 0 24931117026.2577 0 0 0 0 0
x10MCx1254 0 41334406883.3746 0 10300389525.7262 0 0 0 0 0 0 0 395076005.919358 0 0 0 0 0 360481099.0052 0 0 0 0 0 0 0 0 0 10087831476.9747 0 0 0 0 0
x20MCx2309 0 16654814656.2219 0 2301052635.05357 0 0 0 0 0 0 0 1170046982.73131 0 0 0 0 0 1639952773.46027 0 0 0 0 0 0 0 0 0 7042079972.53292 0 0 0 0 0
x20MCx1422 0 18547882401.9117 0 8269711586.024559 0 0 0 0 156599088.98065 0 0 944040906.9089732 0 0 0 0 0 191302488.200739 1301377.47075332 0 0 0 0 0 0 0 0 4193688899.50258 0 0 0 0 0
x20MCx1115 0 21933629971.4365 0 21001410029.6097 0 0 0 0 268300620.763084 0 0 1276434238.6344 0 0 0 0 0 550591047.540089 0 0 0 0 0 0 0 0 0 5882876101.016279 0 0 0 0 0
x10MCx1388 0 65625784285.575 0 87320479806.8734 0 0 0 0 1049668117.74557 0 0 5976135065.2430105 0 0 0 0 0 5584312468.96089 0 0 0 0 0 0 0 0 0 77146322958.6021 0 0 0 0 0
x20MCx2652 0 9790629175.191929 0 5765668650.50653 0 0 0 0 0 0 0 717604240.767454 0 0 0 0 0 54766531.9007956 0 0 0 0 0 0 0 0 0 1528474258.63329 0 0 0 0 0
x30MCx1218 0 22680486690.8781 0 108765631315.337 0 0 0 0 2221990808.9405603 0 0 1366553086.21504 0 0 0 0 0 386508626.2416 0 0 0 0 0 0 0 0 0 11078829472.3876 0 0 0 0 0
x11MCx2056 0 24374872338.3292 0 75565997530.6486 0 0 0 0 0 0 0 351588292.10078 0 0 0 43379184.713236295 0 545710143.692512 0 0 28630261.9107359 0 0 0 0 0 0 23832090289.6049 0 0 0 0 0
x30MCx1748 0 31186941989.5723 0 57575817824.421 0 0 0 0 16375652.4052001 0 0 151610344.78456798 0 0 0 76998100.71319251 0 377182245.46547 0 0 113111294.427972 0 0 0 0 0 0 11123080560.2103 0 0 0 0 0
x10MCx2392 0 30585574066.1243 0 64252371159.467995 0 0 0 0 90662482.4283937 0 0 2613595486.27307 0 0 0 29497841.1728745 0 912047221.558362 0 0 3795678.09209782 0 0 0 0 0 0 22325853193.8829 0 0 0 0 0
x30MCx1180 0 47138554736.3637 0 30944230137.7148 0 0 0 0 0 0 0 469037647.92374104 0 0 0 0 0 2231534724.0062 0 0 0 0 0 0 0 0 0 9914317172.99154 0 0 0 0 0
x30MCx1201 0 40950736615.5444 0 66477126311.2603 0 0 0 0 23967015.4208881 0 0 440407464.36301696 0 0 0 34161130.577284 0 1074936908.8318698 0 0 8675842.68629435 0 0 0 0 0 0 21872341652.3159 0 0 0 0 0
x20MCx3067 0 89620222644.0779 0 26140736320.3275 0 0 0 0 8963551381.00939 0 0 4411447171.62959 0 0 0 0 0 5424785152.1524 0 0 0 0 0 0 0 0 0 11670413109.8032 0 0 0 0 0
x20MCx1670 0 16855632445.8735 0 79473700758.2039 0 0 0 0 4075799635.92491 0 0 573906598.018109 0 0 0 50319852.887453295 0 668907009.9349389 0 0 0 0 0 0 0 0 0 17689488801.1572 0 0 0 0 0
x20MCx1332 0 31263612587.5141 0 64472348891.9778 0 0 0 0 288037945.596456 0 0 226764813.344198 0 0 0 0 0 767486649.4676651 0 0 0 0 0 0 0 0 0 22444836360.0997 0 0 0 0 0
x10MCx2613 0 52812850648.3741 0 11964520168.4269 0 0 0 0 0 0 0 545601640.311405 0 0 0 0 0 145103358.126945 0 0 0 0 0 0 0 0 0 9531924184.7606 0 0 0 0 0
x12MCx1480 216028333.202119 72320147801.62201 0 63850904487.6564 0 0 0 0 0 0 0 50434373757.8537 0 0 0 0 0 885802924.495435 0 0 0 0 0 0 0 0 0 22226517529.1704 0 0 0 0 0
x14MCx2818 0 3328715333.88965 0 14104257273.3765 0 0 0 0 0 0 0 166576749.620594 0 0 0 0 0 69949221.03208521 0 0 0 0 0 0 0 0 0 1718256524.08118 0 0 0 0 0
x14MCx1551 0 19102132656.5429 0 71041766279.5724 0 0 0 0 0 0 0 2678664686.90771 0 0 0 21364248.717442 0 144886478.611688 0 0 73744614.8622364 0 0 0 0 0 0 14123069777.7856 0 0 0 0 0
x10MCx1530 0 63746478535.5518 0 70056957722.6068 0 0 0 0 2085346101.28856 0 0 3392252641.75497 0 0 0 0 0 1196831846.36854 0 0 0 0 0 0 0 0 0 14825163455.4293 0 0 0 0 0
x30MCx1791 0 2371105918.9759603 0 78685167272.8889 0 0 0 0 3973098995.95698 0 0 457541889.50601906 0 0 0 113761896.679738 0 1740372657.68964 0 0 8567387.83384107 0 0 0 0 0 0 14354929435.4689 0 0 0 0 0
x20MCx1572 0 87480209470.0993 0 43209902586.79899 0 0 0 0 25159930.1276666 0 0 119075876.20766398 0 0 0 0 0 1065067559.41299 0 0 0 0 0 0 0 0 0 10842520061.3534 0 0 0 0 0
x10MCx2566 0 45690333516.6486 0 44133996330.3482 0 0 0 0 0 0 0 336839474.646308 0 0 0 0 0 553735466.047665 0 0 0 0 0 0 0 0 0 25771581698.3093 0 0 0 0 0
x30MCx3297 0 23278612672.9703 0 12117671133.9269 0 0 0 0 14315156.0331703 0 0 269710553.44314104 0 0 0 0 0 131656056.24446002 0 0 0 0 0 0 0 0 0 7697649812.382041 0 0 0 0 0
x30MCx1712 0 42225197576.2692 0 92491487626.8042 0 0 0 0 58778805.8997941 0 0 1665435649.82129 0 0 0 0 0 3730935902.89781 0 0 37523001.552267104 0 0 0 0 0 0 30623974769.7554 0 0 0 0 0
x20MCx1717 0 53345588778.1237 0 29431820866.2 0 0 0 0 0 0 0 352889908.282201 0 0 0 0 0 552759638.142095 174275993.426397 0 0 0 0 0 0 0 0 14496574280.8256 0 0 0 0 0
x30MCx1664 0 28425640325.9056 0 48498287496.8656 0 0 0 0 6940674.36890942 0 0 110725445.791508 0 0 0 0 0 271011644.49851 0 0 0 0 0 0 0 0 0 12072869272.5699 0 0 0 0 0
x10MCx1908 0 109391693594.805 0 57359871408.3942 0 0 0 0 139138757.415109 0 0 1070056211.54706 0 0 0 3578783.31621091 0 253226031.61674201 0 0 10194110.0522371 0 0 0 0 0 0 8557955388.85308 0 0 0 0 0
x20MCx2759 0 7783217080.909709 0 34334150005.3033 0 0 0 0 0 0 0 198893953.188541 0 0 0 27220491.9576466 0 122221093.371584 0 0 37414620.4198728 0 0 0 0 0 0 4147600457.849379 0 0 0 0 0
x12MCx1764 0 3465252270.97723 0 15128771079.5814 0 0 0 0 392474821.4147839 0 0 256263609.561518 0 0 0 867587.336645006 0 245201871.019295 216896.83416125103 0 17460195.1499807 0 0 0 0 0 0 1604602779.1249402 0 0 0 0 0
x30MCx1170 0 5496793782.908629 0 36601515055.696 0 0 0 0 65502573.58791011 0 0 232078654.765112 0 0 0 23641657.3545768 0 91963878.1499135 0 0 58561903.53886 0 0 0 0 0 0 4368718003.9989605 0 0 0 0 0
x20MCx2603 0 3988068978.21986 0 8751758485.40662 0 0 0 0 0 0 0 470989926.91599697 0 0 0 0 0 99989111.815922 0 0 0 0 0 0 0 0 0 859233983.641594 0 0 0 0 0
x20MCx3308 0 15801311642.7477 0 41681783116.9137 0 0 0 0 198242997.329811 0 0 26569767.1475951 0 0 0 3795681.02108501 0 121136448.587199 0 0 0 0 0 0 0 0 0 20089238268.2529 0 0 0 0 0
x30MCx2296 0 3943830295.7346897 0 18699412264.2756 0 0 0 0 21581208.514854603 0 0 317102782.39917004 0 0 0 0 0 267216571.761818 0 0 0 0 0 0 0 0 0 8329804245.31391 0 0 0 0 0
x20MCx2716 0 15985453232.5175 0 73642704115.7741 0 0 0 0 9868768.70163968 0 0 1518272.10794457 0 0 0 0 0 59104164.20212779 0 0 0 0 0 0 0 0 0 13174914664.6967 0 0 0 0 0
x30MCx2061 0 6747848358.35269 0 34379084698.0391 0 0 0 0 23966996.9977812 0 0 481075107.159084 0 0 0 31341457.612483196 0 802406383.649699 0 0 0 0 0 0 0 0 0 10126869591.1892 0 0 0 0 0
x10MCx3057 0 37060242651.2392 0 35734574933.551 0 0 0 0 0 0 0 365252689.23216 0 0 0 0 0 2088707480.58533 14857368.890975598 0 0 0 0 0 0 0 0 23069698209.5013 0 0 0 0 0
x10MCx2028 0 13848055893.469101 0 56461412825.0784 0 0 0 0 19954439.8236264 0 0 1417741259.86015 0 0 0 104652361.031519 0 248996705.62525097 0 0 0 0 0 0 0 0 0 14936223552.1119 0 0 0 0 0
x30MCx2970 0 58467355803.623 0 63936497121.7006 0 0 0 0 55308482.3267345 0 0 2117230393.0683105 0 0 0 98145444.1288132 0 1491919198.7625198 0 0 0 0 0 0 0 0 0 33122081105.3901 0 0 0 0 0
x10MCx2692 0 15074625376.5322 0 3282510168.1033897 0 0 0 0 0 0 0 749051728.92461 0 0 0 0 0 147706450.672552 0 0 0 0 0 0 0 0 0 4183606275.7672896 0 0 0 0 0
x30MCx2516 0 6303979818.96762 0 35245308352.5438 0 0 0 0 142175463.927928 0 0 633011581.195513 0 0 0 104110179.535325 0 95651227.44808 0 0 17785489.003951397 0 0 0 0 0 0 2935364822.37776 0 0 0 0 0
x30MCx2312 0 20034475144.4729 0 73409350004.3026 0 0 0 0 43379218.4487715 0 0 285760601.531282 0 0 0 0 0 6348657068.023829 0 0 244333447.912706 0 0 0 0 0 0 12806087526.308 0 0 0 0 0
x10MCx2267 0 59978151095.222 0 34479962100.272995 0 0 0 0 244224931.27575895 0 0 473917828.452516 0 0 0 0 0 228608417.020115 0 0 5639296.81453795 0 0 0 0 0 0 12205390370.9421 0 0 0 0 0
x30MCx1860 0 57618514434.5507 0 102929268855.141 0 0 0 0 13122204.2619544 0 0 1310268362.75151 0 0 0 104218498.311886 0 854353100.6254281 0 0 34486454.1760455 0 0 0 0 0 0 40611703919.1814 0 0 0 0 0
x20MCx2696 0 46083666461.1267 0 26358063920.0164 0 0 0 0 0 0 0 3002382243.94216 0 0 0 0 0 608610047.06532 0 0 0 0 0 0 0 0 0 9007038283.84945 0 0 0 0 0
x11MCx2950 3813250865.813921 14380430331.2854 0 42788184093.8195 0 0 0 0 12045977281.4728 0 0 718576879.49727 0 0 0 119726663.894504 0 1451902695.85111 0 0 0 0 0 0 0 0 0 9133170700.36547 0 0 0 0 0
x30MCx2363 0 22500142358.6929 0 80028558049.4099 0 0 0 0 0 0 0 3873329113.4459 0 0 0 225680308.127476 0 149549805.337717 0 0 42294723.7720882 0 0 0 0 0 0 17863989945.214 0 0 0 0 0
x30MCx1705 0 83029830219.2986 0 104332265960.806 0 0 0 0 0 0 0 115388645.466392 0 0 0 4337919.00249595 0 2288686065.7168603 0 0 0 0 0 0 0 0 0 48116089127.71 0 0 0 0 0
x20MCx2244 0 15580390955.7758 0 34111650502.854 0 0 0 0 188482528.911568 0 0 1023097915.85255 0 0 0 35354030.164080106 0 11820826.0364562 0 0 0 0 0 0 0 0 0 5176654220.40552 0 0 0 0 0
x20MCx2946 0 22340212096.9338 0 6339337075.06475 0 0 0 0 0 0 0 38390647.927002296 0 0 0 0 0 105953850.352207 0 0 0 0 0 0 0 0 0 1610888938.72229 0 0 0 0 0
x20MCx2972 0 102442979467.862 0 80146187359.6324 0 0 0 0 0 0 0 2132954475.38493 0 0 0 0 0 768462243.8772429 0 0 0 0 0 0 0 0 0 18410125673.2431 0 0 0 0 0
x10MCx3031 0 35599891834.6253 0 6840898344.72599 0 0 0 0 0 0 0 629865846.3248019 0 0 0 0 0 198134452.692048 0 0 0 0 0 0 0 0 0 17011583353.6318 0 0 0 0 0
x20MCx2884 0 74538918951.7747 0 55074453501.2704 0 0 0 0 670642484.181805 0 0 3376420294.7148 0 0 0 0 0 398004190.96818 0 0 0 0 0 0 0 0 0 26206461239.0901 0 0 0 0 0
x30MCx1294 0 68682609422.3932 0 53108175990.5286 0 0 0 0 0 0 0 1116363658.6609302 0 0 0 66695516.813335106 0 575858852.485868 0 0 287495634.26366 0 0 0 0 0 0 10384112399.8544 0 0 0 0 0
x10MCx1936 0 66165654396.2262 0 59273457472.6293 0 0 0 0 0 0 0 5916490100.60499 0 0 0 0 0 1096192571.61293 0 0 0 0 0 0 0 0 0 19649045794.9266 0 0 0 0 0
x14MCx2789 0 49673834417.744 0 181882323235.025 0 0 0 0 3333473761.92326 0 0 1045546897.60889 0 0 0 377832734.28787297 0 138488060.185308 0 0 37089206.40828139 0 0 0 0 0 0 33626354215.817 0 0 0 0 0
x20MCx2119 0 23231851041.0508 0 54018193674.9874 0 0 0 0 71901061.24150601 0 0 226764885.453981 0 0 0 58019710.0515923 0 754256230.6707 0 0 127209569.888818 0 0 0 0 0 0 22976238972.6553 0 0 0 0 0
x30MCx3021 0 7500916385.797491 0 40172511894.6788 0 0 0 0 0 0 0 790369236.614697 0 0 0 0 0 1022773363.13299 0 0 1735168.46677211 0 0 0 0 0 0 10986002251.3093 0 0 0 0 0
x30MCx2744 0 16814868211.183998 0 74344491581.3041 0 0 0 0 190109409.701423 0 0 23538646534.9081 0 0 0 5530849.91145041 0 324910320.288342 0 0 0 0 0 0 0 0 0 9669335469.70255 0 0 0 0 0
x10MCx2431 0 35906470876.9528 0 32482117900.4245 0 0 0 0 0 0 0 303003617.190907 0 0 0 0 0 137728916.904958 0 0 0 0 0 0 0 0 0 12068848799.6866 0 0 0 0 22882520.840115
x11MCx1274 0 43284093906.7706 0 46195272207.2778 0 0 0 0 2087190343.1516304 0 0 2140004522.5715 0 0 0 0 0 230777358.943503 0 0 0 0 0 0 0 0 0 26690464352.285 0 0 0 0 0
x10MCx2435 0 79599656374.5251 0 28285413508.3818 0 0 0 0 0 0 0 1398979504.09526 0 0 0 0 0 521418097.34031 0 0 0 0 0 0 0 0 0 21666613733.6576 0 0 0 0 0
x30MCx1280 0 58597480358.4033 0 80882998092.539 0 0 0 0 0 0 0 4022118697.4068704 0 0 0 0 0 102591789.46686 0 0 0 0 0 0 0 0 0 17530182241.184 0 0 0 0 0
x30MCx1411 0 18695354968.0083 0 59781973583.819 0 0 0 0 238260310.138141 0 0 2885368143.62102 0 0 0 26027525.9140436 0 332935435.650475 0 0 71792592.3129037 0 0 0 0 0 0 15159298676.5362 0 0 0 0 0
x30MCx2828 0 12796871051.862 0 51154732893.4002 0 0 0 0 1417090796.9040802 0 0 9585507106.20324 0 0 0 0 0 307884041.66302 0 0 0 0 0 0 0 0 0 10183923499.9674 0 0 0 0 0
x10MCx2989 0 20880900290.0625 0 82878118756.1821 0 0 0 0 1687884431.60506 0 0 899576031.878949 0 0 0 104001617.187693 0 359830412.75158 1205616244.29153 0 6940671.01148315 0 0 0 0 0 0 11662170915.0291 0 0 0 0 0
x10MCx2630 0 25137155656.8662 0 83003801110.9046 0 0 0 0 0 0 0 1226329678.44964 0 0 0 7374462.16259071 0 2291614117.02506 0 0 4337918.919171 0 0 0 0 0 0 16227937780.6728 0 0 0 0 0
x20MCx2571 0 7439428022.51972 0 35800329183.4298 0 0 0 0 6933626300.96355 0 0 144995047.538723 0 0 0 0 0 347792907.596623 0 0 0 0 0 0 0 0 0 16256905460.9516 0 0 0 0 0
x12MCx1202 0 7138159358.749121 0 81255788899.2323 0 0 0 0 1446046351.30978 0 0 515995840.67286 0 0 0 42620085.2005956 0 260926017.79295897 18219273.06285 0 9760324.85509823 0 0 0 0 0 0 14514795988.1245 0 0 0 0 0
x10MCx1808 0 41585802402.081 0 14104207006.6803 0 0 0 0 0 0 0 1897623422.42045 0 0 0 0 0 182409566.608252 0 0 0 0 0 0 0 0 0 3958352664.20999 0 0 0 0 0
x20MCx1207 0 16042723852.3291 0 22457210639.4416 0 0 0 0 18002380.5819416 0 0 5958245732.2437105 0 0 0 40234236.11988161 0 86866908.71165809 0 0 0 0 0 0 0 0 0 11457322311.5721 0 0 0 0 0
x12MCx2202 0 17511314712.9922 0 71002529307.3518 0 0 0 0 12414909617.2335 0 0 482376683.532683 0 0 0 0 0 389111407.489943 0 0 90337180.1669795 0 0 0 0 0 0 13357648041.2329 0 0 0 0 0
x11MCx2768 0 20024388979.0336 0 56514552840.0062 0 0 0 0 978201351.733774 0 0 909119948.069205 0 0 0 62249176.9285129 0 99121511.694531 0 0 0 0 0 0 0 0 0 10601555381.5342 0 0 0 0 0
x10MCx2176 0 25378237270.6431 0 13943915994.1861 0 0 0 0 0 0 0 15000307772.6486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10787429072.5222 0 0 0 0 0
x30MCx2501 0 31469339042.3568 0 74931402775.3322 0 0 0 0 2711200.59018371 0 0 738856384.836866 0 0 0 10194114.2190908 0 219498799.781273 0 0 0 0 0 0 0 0 0 23051278105.8836 0 0 0 0 0
x20MCx2412 0 49455227337.1098 0 27515107470.1487 0 0 0 0 0 0 0 369482419.98288 0 0 0 16158755.672864402 0 246827704.103621 0 0 13556003.0812621 0 0 0 0 0 0 14148346191.901 0 0 0 0 0
x20MCx2761 7157568.18417361 44931308932.1415 0 108725304333.645 0 0 0 0 10194112.2623079 0 0 1952064.05022917 0 0 0 104652322.692841 0 384014377.88119304 0 0 0 0 0 0 0 0 0 36498066891.1431 0 0 0 0 0
x10MCx1219 0 57423441632.2815 0 9463933055.82285 0 0 0 0 0 0 0 587462905.37537 0 0 0 0 0 3519571927.4602604 0 0 0 0 0 0 0 0 0 12653389221.06 0 0 0 0 0
x10MCx1460 0 71350117349.09 0 39531253155.1793 0 0 0 0 0 0 0 246827679.78862 0 0 0 0 0 2562843466.06532 0 0 0 0 0 0 0 0 0 4463720254.8768 0 0 0 0 0
x20MCx3262 0 4312866554.27486 0 2471962589.91026 0 0 0 0 0 0 0 196941478.603011 0 0 0 0 0 452878642.426307 0 0 0 0 0 0 0 0 0 2419365333.78556 0 0 0 0 0
x30MCx1601 0 78409287327.8128 0 38836408604.341 0 0 0 0 471314848.73256 0 0 875283512.222847 0 0 0 0 0 504933717.37202 0 0 0 0 0 0 0 0 0 14022430109.5188 0 0 0 0 0
x20MCx1223 0 9176396333.07867 0 184254533.710343 0 0 0 0 0 0 0 43921769.3659146 0 0 0 0 0 144128472.808149 0 0 0 0 0 0 0 0 0 828657382.036922 0 0 0 0 0
x10MCx3406 0 24358170711.0555 0 118497289042.619 0 0 0 0 887754991.7887689 0 0 245634626.973071 0 0 0 178179996.519539 0 7484644333.409929 0 0 0 0 0 0 0 0 0 32594901639.6346 0 0 0 0 0
x30MCx2488 0 42907877996.4815 0 110774083091.863 0 0 0 0 0 0 0 182734850.20768505 0 0 0 55308470.982741505 0 1270576560.85059 0 0 0 0 0 0 0 0 0 13508606021.6142 0 0 0 0 0
x20MCx1298 0 59357070101.6325 0 46724828172.45901 0 0 0 0 49886087.8712572 0 0 1013988959.99186 0 0 0 50102983.90548 0 53247976.4017115 0 0 4229472.66734572 0 0 0 0 0 0 22746646245.0708 0 0 0 0 0
x20MCx2711 0 24686115523.124 0 159115592772.233 0 0 0 0 31016113.9722334 0 0 996745117.198591 0 0 0 0 0 938942359.3412472 0 0 0 0 0 0 0 0 0 76577267126.1309 0 0 0 0 0
x10MCx3034 0 29249833987.7162 0 70310955971.4508 0 0 0 0 0 0 0 5351800089.20521 0 0 0 45981949.742102295 0 181975735.064264 0 0 0 0 0 0 0 0 0 8495815902.82146 0 0 0 0 0
x20MCx2841 0 14158752417.2225 0 23831228466.8868 0 0 0 0 29064060.783832695 0 0 94132853.5834583 0 0 0 0 0 140006352.50719398 0 0 0 0 0 0 0 0 0 16654791309.0162 0 0 0 0 0
x20MCx2882 0 42405339036.571 0 16002370767.6291 0 0 0 0 0 0 0 2418498966.43284 0 0 0 0 0 49669186.4322785 0 0 0 0 0 0 0 0 0 4838407756.93472 0 0 0 0 0
x10MCx1277 0 11772351709.108 0 33189631440.4836 0 0 0 0 433791.851320846 0 0 294327771.121194 0 0 0 25376823.3022695 0 60188619.37076739 0 0 0 0 0 0 0 0 0 13748598935.7629 0 0 0 0 0
x30MCx2423 0 36895758677.2114 0 72653246717.3099 0 0 0 0 7049122.657425701 0 0 59646422.48590971 0 0 0 115605611.581781 0 1171889529.7868 0 0 0 0 0 0 0 0 0 8780061837.9668 0 0 0 0 0
x20MCx1629 25702200.079354502 15319161935.9049 0 39443875929.3762 0 0 0 0 2202364047.3060303 0 0 568918740.997019 0 0 0 75588326.8156542 0 428153105.119373 0 0 0 0 0 0 0 0 0 16619780018.4015 0 0 0 0 0
x10MCx2326 0 23456972824.0223 0 39916556606.4749 0 0 0 0 0 0 0 863896612.1405361 0 0 0 0 0 161045250.945104 0 0 0 0 0 0 0 0 0 24973509382.4171 0 0 0 0 0
x30MCx1902 0 9000100516.10358 0 57824588447.8485 0 0 0 0 0 0 0 23081749530.6174 0 0 0 22774082.5205657 0 136861391.1474 0 0 64418119.129600294 0 0 0 0 0 0 10667380252.633 0 0 0 0 0
x30MCx2197 0 63792464709.504005 0 107233798073.574 0 0 0 0 0 0 0 3350175049.94806 0 0 0 0 0 17022537443.8398 0 0 22340284.2253432 0 0 0 0 0 0 36150700899.9089 0 0 0 0 0
x20MCx1820 5530848.44248769 33658140868.7719 0 66886393831.1512 0 0 0 0 216896017.352459 0 0 506994440.561372 0 0 0 21472705.7178934 0 3472613685.82154 17026337.362168 0 0 0 0 0 0 0 0 33346244395.819 0 0 0 0 0
x10MCx1140 0 19066142168.9787 0 37273701173.5471 0 0 0 0 0 0 0 240971553.785475 0 0 0 0 0 1364710185.79497 0 0 0 0 0 0 0 0 0 13208321071.8939 0 0 0 0 0
