SampleID Veillonellaceae Waddliaceae Glycomycetaceae Desulfovibrionaceae Desulfurobacteriaceae Erysipelotrichaceae Leuconostocaceae Alcanivoracaceae Parachlamydiaceae Peptostreptococcaceae Promicromonosporaceae Acidimicrobiaceae Ferrimonadaceae Trueperaceae Alcaligenaceae Listeriaceae Beutenbergiaceae Rhodospirillaceae Verrucomicrobiaceae Oscillochloridaceae Puniceicoccaceae Kineosporiaceae Mycobacteriaceae Sphaerobacteraceae Pseudomonadaceae Hydrogenophilaceae Nakamurellaceae Moraxellaceae Thermaceae Propionibacteriaceae Carnobacteriaceae Nocardioidaceae Geobacteraceae Flammeovirgaceae Frankiaceae Methanocaldococcaceae Nitrosopumilaceae Alicyclobacillaceae Desulfurellaceae Aeromonadaceae Thermofilaceae Fusobacteriaceae Planctomycetaceae Thermotogaceae Nostocaceae Thermoanaerobacteraceae Campylobacteraceae Anaerolineaceae Neisseriaceae Caulobacteraceae Chromatiaceae Eubacteriaceae Solibacteraceae Prochlorococcaceae Thermoactinomycetaceae Aquificaceae Flavobacteriaceae Picrophilaceae Rickettsiaceae Methanopyraceae Prevotellaceae Erythrobacteraceae Hahellaceae Cystobacteraceae Corynebacteriaceae Xanthomonadaceae Syntrophobacteraceae Pseudoalteromonadaceae Blattabacteriaceae Methanosaetaceae Chloroflexaceae Thermoplasmataceae Bifidobacteriaceae Paenibacillaceae Methanocellaceae Thermococcaceae Halothiobacillaceae Hyphomicrobiaceae Thermoanaerobacterales_Family_III__Incertae_Sedis Heliobacteriaceae Oxalobacteraceae Ferroplasmaceae Desulfobacteraceae Halanaerobiaceae Beijerinckiaceae Clostridiales_Family_XVIII__Incertae_Sedis Syntrophaceae Dictyoglomaceae Lachnospiraceae Nannocystaceae Lentisphaeraceae Leptospiraceae Oscillospiraceae Kofleriaceae Methylophilaceae Desulfurococcaceae Spirochaetaceae Pseudonocardiaceae Thermodesulfobiaceae Acidilobaceae Methylococcaceae Rhodobacteraceae Chlorobiaceae Clostridiales_Family_XVII__Incertae_Sedis Haloplasmataceae Desulfobulbaceae Cellulomonadaceae Pyrodictiaceae unclassified Methylobacteriaceae Burkholderiaceae Acidobacteriaceae Cyclobacteriaceae Rubrobacteraceae Sanguibacteraceae Hydrogenothermaceae Acidaminococcaceae Myxococcaceae Methanocorpusculaceae Methylocystaceae Enterobacteriaceae Fibrobacteraceae Desulfarculaceae Microbacteriaceae Acholeplasmataceae Staphylococcaceae Verrucomicrobia_subdivision_3 Acidithiobacillaceae Syntrophomonadaceae Jonesiaceae Tsukamurellaceae Planococcaceae Pasteurellaceae Nocardiopsaceae Chlamydiaceae Ectothiorhodospiraceae Salinisphaeraceae Nitrospiraceae Ktedonobacteraceae Methanobacteriaceae Alteromonadaceae Xanthobacteraceae Desulfuromonadaceae Mycoplasmataceae Rhizobiaceae Halobacteriaceae Porphyromonadaceae Simkaniaceae Idiomarinaceae Entomoplasmataceae Enterococcaceae Desulfohalobiaceae Bacillaceae Comamonadaceae Actinomycetaceae Sulfolobaceae Sutterellaceae Methanococcaceae Desulfomicrobiaceae Bdellovibrionaceae Methanospirillaceae Natranaerobiaceae Conexibacteraceae Brevibacteriaceae Francisellaceae Thermoanaerobacterales_Family_IV__Incertae_Sedis Opitutaceae Lactobacillaceae Cardiobacteriaceae Brachyspiraceae Colwelliaceae Aerococcaceae Gallionellaceae Deferribacteraceae Succinivibrionaceae Deinococcaceae Clostridiaceae Mariprofundaceae Methanosarcinaceae Coxiellaceae Nocardiaceae Anaplasmataceae Streptomycetaceae Peptococcaceae Cytophagaceae Thermoproteaceae Catenulisporaceae Segniliparaceae Victivallaceae Psychromonadaceae Archaeoglobaceae Rhodothermaceae Chrysiogenaceae Dermabacteraceae Thermomonosporaceae Moritellaceae Ruminococcaceae Bartonellaceae Micromonosporaceae Dermacoccaceae Sphingobacteriaceae Gemmatimonadaceae Hyphomonadaceae Streptococcaceae Methylacidiphilaceae Piscirickettsiaceae Leptotrichiaceae Halomonadaceae Bacteroidaceae Pelobacteraceae Phyllobacteriaceae Bacteriovoracaceae Thermomicrobiaceae Herpetosiphonaceae Legionellaceae Thermodesulfobacteriaceae Acetobacteraceae Helicobacteraceae Aurantimonadaceae Brucellaceae Micrococcaceae Shewanellaceae Bradyrhizobiaceae Rikenellaceae Streptosporangiaceae Nautiliaceae Nitrosomonadaceae Methanomicrobiaceae Polyangiaceae Saprospiraceae Gordoniaceae Geodermatophilaceae Parvularculaceae Acidothermaceae Vibrionaceae Clostridiales_Family_XI__Incertae_Sedis Methanothermaceae Synergistaceae Oceanospirillaceae Coriobacteriaceae Elusimicrobiaceae Halobacteroidaceae Rhodocyclaceae Cryomorphaceae Intrasporangiaceae Sphingomonadaceae
x10MCx2507 10627923.7635064 0 0 64743576.39605401 0 131764565.027145 0 0 0 0 0 0 0 0 0 0 0 0 2711205.04171081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 318403920.098517 0 0 0 0 0 0 0 0 0 41644109.440678 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 597332694.789725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 575859950.859375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5912270610.357921 0 0 0 0 0 0 0 0 0 0 0 876586814.085938 0 0 0 0 0 0 0 0 0 0 0 1626723.02502648 0 0 0 0 0 0 0 0 0 0 0 0 0 570654437.17929 0 0 0 0 0 0 0 0 0 1725953129.5531 0 0 0 0 0 0 0 0 0 0 1192930.21835275 0 0 0 0 0 0 0 0 333152875.525424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 332827530.920418 0 0 0 0 0 0 51512895.7925053 0 0 0 0 24330245596.1111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 141741799.580641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15182748.2335805 0 0 0 0 0 0
x30MCx1445 4988606.47318596 0 0 389870440.676163 0 251490835.028657 0 0 0 69298250.7905615 0 0 0 0 0 0 0 0 1843615.43574264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8192376308.63943 0 0 0 0 1118749225.59536 0 0 0 4880158.50637757 0 0 0 542239.834041952 0 0 0 0 0 0 0 167443660.752155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3819537390.9915104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80192282848.3315 0 0 0 0 0 0 0 1162345308.25233 0 0 0 1456239298.3030698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1925385202.71616 0 0 0 0 0 0 0 0 0 377832716.360432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78841671.86969979 0 0 0 0 0 0 0 0 0 0 0 22448729.1293368 0 0 0 0 0 0 0 11549491569.16 0 0 0 0 0 0 66912395.520776905 0 0 0 0 34257628235.1024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10856075269.3871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 620322370.143993 0 0 0 0 0 0
x30MCx3065 242489735.828727 0 0 0 0 159743909.157297 0 0 0 34811809.1238916 0 0 0 0 0 0 0 0 5139784677.9368105 0 0 0 0 0 3036544.09803415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14933615426.1285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 242489735.828727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5493325169.35079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83068351033.8433 0 0 0 0 0 0 0 1276758345.21986 0 0 0 18110816.5847037 0 0 0 0 0 0 0 0 0 0 0 20496672.661730494 0 0 0 0 0 0 93373731.0145503 0 0 0 0 0 0 696886870.498838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1626720.0525183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8901195231.373121 0 0 0 0 0 0 137728964.446549 0 0 0 0 8415348175.68765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8570428820.6944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 355275659.469996 0 0 0 0 0 0
x20MCx2373 0 0 0 110942258.68302 0 31016115.330736797 0 0 0 0 0 0 0 0 0 0 0 0 13664442.4184365 0 0 0 0 0 4554814.13947882 0 0 12688410.8171196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 835266154.815855 0 0 0 0 1443767634.25909 0 0 0 71538778458.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1606764911.67901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27003757865.6787 0 0 0 0 0 0 0 2909224859.65855 0 0 0 371976488.057437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510572975.444436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 179915158.509414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2232401168.12313 0 0 0 0 0 0 15182713.7982627 0 0 0 0 14407853154.7728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 617611107.722188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142500613.79226598 0 0 0 0 0 0
x30MCx2089 4306794128.71446 0 0 605573449.8713651 0 203231490.87731695 0 0 0 0 0 0 0 0 0 0 0 0 3369478346.61592 0 0 0 0 0 2819647.15197985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16054094851.6668 0 0 0 0 3851312665.7023296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10627900.8036164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 537142782.452162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28191266017.3641 0 0 0 0 0 0 0 0 0 0 0 466000915.848363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2548310337.58548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 145428724.26173002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13582891018.8913 0 0 0 0 0 0 28847159.3241016 0 0 0 0 46543590193.8293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3891221517.69958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 111918302.340123 0 0 0 0 0 0
x14MCx1953 694175616.64691 0 0 166250776.491128 0 10519455.524879 0 0 0 12037727.4563048 0 0 0 0 0 0 0 0 71901020.75252329 0 0 0 0 0 0 0 0 0 0 0 5422399.75509225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8242047.62774022 0 0 0 0 9061480678.72976 0 0 0 0 0 0 0 0 7266015.67182362 0 0 0 18110815.182008103 0 0 0 0 0 0 0 2686148390.6776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3328160521.68052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 91725422705.1356 0 0 0 0 0 0 0 0 0 0 0 956185972.812968 0 0 0 0 0 0 0 0 0 0 0 115280218.793261 0 0 0 0 0 0 58778813.3452 0 0 0 0 0 0 2274913593.2514 0 0 0 174818168.104174 0 0 0 4554815.79427749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40342654.1778864 0 0 0 0 0 0 0 0 0 0 0 34594910.4374886 0 0 0 0 0 0 0 12288459220.9803 0 0 0 0 0 0 122220890.479779 0 0 0 0 20172303120.8991 0 0 0 0 0 0 0 0 0 0 0 15833407.2848694 0 0 8029598005.33571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 310595057.971684 0 0 0 0 0 0
x10MCx2686 83721828.0036912 0 0 167118312.116176 0 101073502.201347 0 0 0 1084479.63735351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17677018.0888623 0 0 0 0 0 0 0 0 0 3998367974.95867 0 0 0 0 0 0 0 0 542239.818676756 0 0 0 0 0 0 0 0 0 0 0 117666040.652856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 510681461.22976905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19077731988.4681 0 0 0 0 0 0 0 0 0 0 0 7266013.57026854 0 0 0 0 0 0 0 0 0 0 0 64418090.45879871 0 0 0 0 0 0 0 0 0 0 0 0 0 504608375.26059 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200194941.055458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1419800741.22322 0 0 0 0 0 0 101073502.201347 0 0 0 0 27374651902.0048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 163214185.421704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31016117.628310498 0 0 0 0 0 0
x20MCx1339 245960149.439986 0 0 296496934.995115 0 15182725.2740732 0 0 0 0 0 0 0 0 0 0 0 0 128836268.754278 0 0 0 0 0 12363076.2946024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1661640833.20964 0 0 0 0 0 0 0 0 36837087196.2201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2814335025.62481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17822675855.1215 0 0 0 0 0 0 0 2069297006.8185 0 0 0 6205288267.55138 0 0 0 2494304.86645488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170263419.14496398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22665639.873437803 0 0 0 0 0 0 0 0 14748933.1233854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1780608330.53577 0 0 0 0 0 0 13447556.671322 0 0 0 0 1659146528.3431802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55091603.1373513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31666827.0002098 0 0 0 0 0 0
x20MCx1589 102700214.805949 0 0 44789006.034696005 0 0 0 0 0 442033870.695934 0 0 0 0 0 0 0 0 181867223.051296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6681478599.994229 0 0 0 0 486605980.817629 0 0 0 4012574.39051756 0 0 0 0 0 0 0 0 0 0 0 2827129778.01087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2322087644.58816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99796086978.8231 0 0 0 0 0 0 0 0 0 0 0 23966998.386604898 0 0 0 0 0 0 0 0 0 0 0 45439693.7736988 0 0 0 0 0 0 0 0 0 0 0 0 0 1178287047.37766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7699804.91153369 0 0 0 0 0 0 0 0 47608652.903708294 0 0 0 0 0 0 0 0 0 0 0 1203880765.11177 0 0 0 0 0 0 0 6802940311.27476 0 0 0 0 0 0 42620046.904686496 0 0 0 0 13964518014.6966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8085120500.97987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 280554863.466727 0 0 0 0 0 0
x20MCx2343 0 0 0 103242560.922341 0 100531359.217448 0 0 0 2711201.70489342 0 0 0 0 0 0 0 0 8458949.31926746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 166142440.475869 0 0 0 0 0 0 0 0 0 0 0 0 1192928.7501531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 943823537.507496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7665434804.27926 0 0 0 0 0 0 0 0 0 0 0 47283357.7333412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2120051285.15846 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 234356275.370987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1936340257.63488 0 0 0 0 0 0 55525410.9162172 0 0 0 0 28739714104.483997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 198026172.525415 0 0 0 0 0 0
x30MCx3384 5530845.52233726 0 0 105953648.535755 0 19954423.0609815 0 0 0 32425937.474094898 0 0 0 0 0 0 0 0 27545779.660267897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3112564653.65886 0 0 0 0 203448356.860877 0 0 0 21099850323.8624 0 0 0 0 0 0 0 0 0 0 0 6940668.89077617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5943815321.33845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42619828011.5196 0 0 0 0 0 0 0 1547443818.78883 0 0 0 2247258449.29162 0 0 0 0 0 0 0 0 0 0 0 6181533.23084753 0 0 0 0 0 0 18653047.643960997 0 0 0 0 0 0 402884139.519273 0 0 0 0 0 0 0 0 0 3578782.39680646 0 0 0 0 0 0 0 0 0 0 2928094.6882962 0 0 0 0 0 0 0 0 99338323.499234 0 0 0 0 0 0 0 0 0 0 0 759135.6599286441 0 0 0 0 0 0 0 2027000659.9609 0 0 0 0 0 0 22014934.137930702 0 0 0 0 2774315493.18494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 719118365.855263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54115527.7577705 0 0 0 0 0 0
x20MCx1557 2051187280.9260304 0 0 201930354.080801 0 20279793.8845917 0 0 0 1952065.7215115 0 0 0 0 0 0 0 0 144344415.296211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3904131.443023 0 0 2992625199.17277 0 0 0 0 1084480.95639528 0 0 0 1519357819.90978 0 0 0 0 0 0 0 0 0 0 0 237501329.450566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1195423358.23451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9865957052.7104 0 0 0 0 0 0 0 0 0 0 0 34052702.0308117 0 0 0 0 0 0 0 0 0 0 0 87083820.7985408 0 0 0 0 0 0 759136.6694766941 0 0 0 0 0 0 1286519758.57172 0 0 0 4337923.82558111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54983184.4892406 0 0 0 0 0 0 0 0 240104083.745915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4254961032.41687 0 0 0 0 0 0 346166321.281373 0 0 0 0 19655566646.0906 0 0 0 0 0 0 0 0 0 0 0 1843617.62587197 0 0 1626721.43459292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 165817138.23283798 0 0 0 0 0 0
x10MCx2624 31016128.8451235 0 0 1529550633.677 0 74395330.0271144 0 0 0 28955616.7889789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5468056756.99291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 343997065.37318796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3394314044.48783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63126281144.0568 0 0 0 0 0 0 0 0 0 0 0 289013927.87501496 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1622599020.21237 0 0 0 0 0 0 0 6181536.16843371 0 0 0 0 0 0 0 0 0 0 0 0 4012576.10933416 0 0 0 0 0 0 0 0 158334084.31426698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11606647516.2564 0 0 0 0 0 0 20713568.5644007 0 0 0 0 55804522672.5545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9170688473.88175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 506994413.81451905 0 0 0 0 0 0
x10MCx2460 5357003424.0633 0 0 430755260.44859904 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 766835459.87715 0 0 0 0 0 0 0 0 27308495378.6713 0 0 0 0 0 0 0 0 0 0 0 5205501.63684107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 687668455.816859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19297662151.376 0 0 0 0 0 0 0 0 0 0 0 30365426.2149062 0 0 0 0 0 0 0 0 0 0 0 976031.556907701 0 0 0 0 0 0 0 0 0 0 0 0 0 1670640681.5736802 0 0 0 0 0 0 0 1409823.35997779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257563883.07286495 0 0 0 0 0 0 0 0 0 0 0 9326523.76600692 0 0 0 0 0 0 0 2577373997.94093 0 0 0 0 0 0 19629079.0889215 0 0 0 0 10367298749.5228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6159952051.54603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 51838120.4668757 0 0 0 0 0 0
x20MCx2916 6916052641.62035 0 0 3101612054.4798303 0 570544790.860782 0 0 0 0 0 0 0 0 0 0 0 0 11171876482.6676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20581581836.9002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1446370628.3425698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1704802150.22458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90001732702.6989 0 0 0 0 0 0 0 0 0 0 0 742760173.4661651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192061361.83509699 0 0 0 0 0 0 1337597310.48791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7249096369.568159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17244963022.9078 0 0 0 0 0 0 26678201.5874838 0 0 0 0 23873411637.6582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10522273118.8098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 557964825.88457 0 0 0 0 0 0
x30MCx1417 2141088241.54267 0 0 1569892791.6006598 0 172432269.870478 0 0 0 0 0 0 0 0 0 0 0 0 3540175482.7999296 0 0 0 0 0 12688412.3112239 0 0 0 0 0 11170140.7526159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5093367287.2559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 369156884.678684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2194769985.9363103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96104746044.4213 0 0 0 0 0 0 0 0 0 0 0 261901843.859877 0 0 0 0 0 0 0 0 0 0 0 15074267.6176078 0 0 0 0 0 0 0 0 0 0 0 0 0 3617390436.3519897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122979996.247247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12408182760.6922 0 0 0 0 0 0 56826735.479327396 0 0 0 0 73400946948.8714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13247461588.697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 275132496.013461 0 0 0 0 0 0
x14MCx2986 19629091.8195222 0 0 252466993.12622997 0 0 0 0 0 60188651.71179461 0 0 0 0 0 0 0 0 2671725447.87707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6820621391.189011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65068812.661399595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1855979433.14532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53489817448.3035 0 0 0 0 0 0 0 0 0 0 0 54224010.551166296 0 0 0 0 0 0 0 0 0 0 0 3470336.67527465 0 0 0 0 0 0 0 0 0 0 0 0 0 293785689.166219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47825577.3061287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4942735457.78102 0 0 0 0 0 0 214835529.803721 0 0 0 0 43064926075.7785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1787331835.78754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1626720.31653499 0 0 0 0 0 0
x30MCx2337 14965826.1018932 0 0 21689603.046222106 0 18110818.5435955 4121024.5787822 0 0 0 0 0 0 0 0 0 0 0 1143475872.59683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17162982890.4755 0 0 0 0 206159676.954341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89361164.55043499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1258973008.81796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 113721625315.769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 135017778.962733 0 0 0 0 0 0 1705887279.5853698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 131764338.505799 0 0 0 0 0 0 0 0 0 0 0 5422400.76155552 0 0 0 0 0 0 0 5672048092.617539 0 0 0 0 0 0 67454665.47375071 0 0 0 0 8741886059.764591 0 0 0 0 0 0 0 0 0 0 0 5422400.76155552 0 0 4442030703.86629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94458221.2662972 0 0 0 0 0 0
